title,url,watchnum,dm,uptime,upname
陈强-计量经济学及Stata应用-第12章--面板数据（完整视频在Peixun.net与网易云课堂）,//www.bilibili.com/video/BV1zi4y1t7eU?from=search,5491,0,2020/4/28,爱计量
《统计学原理》第六章第一节 统计指数概述,//www.bilibili.com/video/BV1H5411476j?from=search,5288,32,2020/5/11,胡桃荚果
【古代汉语】南开大学丨含课件,//www.bilibili.com/video/BV1FV411U71F?from=search,1732,2,2020/9/18,小白在学习呢
复旦博学堂第三期！今晚18：00，一起来听课吧！处疫之道：历史上的疫情与应对,//www.bilibili.com/video/BV1mV411f7yp?from=search,6474,7,2020/4/5,复旦大学
【地球物理勘探概论】中国地质大学丨含课件,//www.bilibili.com/video/BV1dZ4y1G79a?from=search,1442,3,2020/10/27,小白在学习呢
北京航空航天大学 飞行学院2020春 飞行原理 第21讲 侧风起降和单发失效操纵,//www.bilibili.com/video/BV1tf4y1U7dg?from=search,2514,26,2020/5/17,AeroStriker_B
【管理信息系统】哈尔滨工业大学丨含课件,//www.bilibili.com/video/BV1oh41197xL?from=search,2462,3,2020/8/28,小白在学习呢
2020导游资格考试政策与法律法规 第五讲,//www.bilibili.com/video/BV15z41187pd?from=search,5159,130,2020/4/12,导游糖僧课
【微观经济学】第三章 第五节 替代效应和收入效应,//www.bilibili.com/video/BV1GE411L7v7?from=search,3976,30,2020/3/12,锐宝爱学习
机械设计 课程设计 轴的设计（不全但是我真的不想做了）,//www.bilibili.com/video/BV14E411K7z4?from=search,5358,6,2020/3/11,小小小飞飞龙
朱校长2020.2.13直播录像 朱氏鸡汤：生命与幸福理论,//www.bilibili.com/video/BV1R741137AD?from=search,5597,142,2020/2/13,香港中文大学深圳
《计算机网络》授课视频,//www.bilibili.com/video/BV1Q7411v79s?from=search,6081,6,2020/1/20,厦门大学黄老师
[分析化学]药科大学,//www.bilibili.com/video/BV1CE411b72o?from=search,8004,15,2019/10/30,大龄考研人
清华大学 汽车理论 李克强 46讲,//www.bilibili.com/video/BV1N4411R74N?from=search,1.2万,2,2019/8/23,啊呃没有昵称
中南大学 诊断学 50讲,//www.bilibili.com/video/BV1B4411R7kr?from=search,1.1万,4,2019/8/20,啊呃没有昵称
中国地质大学【构造地质学】——主讲：曾佐勋老师,//www.bilibili.com/video/BV1Et411M7H4?from=search,7024,18,2019/8/5,點點滴滴Super
【地理信息系统概论】第一讲GIS概述,//www.bilibili.com/video/BV1Hx411a7St?from=search,1.8万,121,2017/6/5,家境贫寒SMH
原子结构和元素周期律,//www.bilibili.com/video/BV1As411Y7gY?from=search,2.3万,167,2016/12/30,喏丶彽调
【营养与食品卫生学】哈尔滨医科大学丨含课件,//www.bilibili.com/video/BV1GK4y1f7tK?from=search,923,0,2020/11/16,小白在学习呢
【马克思主义哲学】苏州大学丨含课件,//www.bilibili.com/video/BV1bT4y1L71C?from=search,1776,1,2020/8/25,小白在学习呢
【世界上古史古史】南开大学丨含课件,//www.bilibili.com/video/BV1BK4y1779E?from=search,1011,3,2020/10/20,小白在学习呢
【海洋学】中国海洋大学丨含课件,//www.bilibili.com/video/BV1T54y1k7Gc?from=search,971,1,2020/11/12,小白在学习呢
【中国现代文学史】山东师范大学丨含课件,//www.bilibili.com/video/BV1F54y1r7Pb?from=search,1033,7,2020/10/21,小白在学习呢
【数值分析】大连理工大学丨含课件,//www.bilibili.com/video/BV1V54y1y7Ta?from=search,1816,1,2020/9/25,小白在学习呢
【质量管理学】同济大学丨含课件,//www.bilibili.com/video/BV1Xy4y1q7Lz?from=search,664,0,2020/11/23,小白在学习呢
【电力系统继电保护原理】华北电力大学丨含课件,//www.bilibili.com/video/BV1Wy4y1C7gK?from=search,1418,2,2020/10/14,小白在学习呢
【材料工程基础】武汉理工大学丨含课件,//www.bilibili.com/video/BV1Ly4y1C7Hc?from=search,1558,5,2020/10/6,小白在学习呢
【大物实验操作速成】示波器的调整与使用,//www.bilibili.com/video/BV1qy4y1k783?from=search,2194,0,2020/9/22,盐焗花椰菜
【管理会计】东北财经大学丨含课件,//www.bilibili.com/video/BV1FC4y1b7a6?from=search,2408,0,2020/8/25,小白在学习呢
运筹学-11-非标准形式的指派问题匈牙利解法(二)人数和任务数不相等,//www.bilibili.com/video/BV1gC4y1a7qL?from=search,3359,5,2020/6/6,怡乐小屋的欢乐留言板
西安交通大学电路精讲,//www.bilibili.com/video/BV19C4y1h79s?from=search,2840,0,2020/5/30,一只没有腿的提莫
《统计学原理》第六章第二节 综合指数,//www.bilibili.com/video/BV1Gk4y167Nh?from=search,3553,18,2020/5/18,胡桃荚果
【财政学】厦门大学丨含课件,//www.bilibili.com/video/BV1TD4y1d7eE?from=search,1332,1,2020/10/14,小白在学习呢
高等数学[NoDRM]-5高数-定积分_z（思路非常清晰）,//www.bilibili.com/video/BV16Q4y1A7AA?from=search,4315,4,2020/5/16,岩土学者
【土木工程制图】西南交通大学丨含课件,//www.bilibili.com/video/BV1Yt4y1a78L?from=search,1021,1,2020/11/16,小白在学习呢
语言学概要（8）句法学,//www.bilibili.com/video/BV1pt4y1U7vY?from=search,3711,13,2020/4/13,咖喱老师
【广告学概论】中国传媒大学丨含课件,//www.bilibili.com/video/BV17z4y1o7fJ?from=search,1194,7,2020/10/21,小白在学习呢
【中国法制史】中国政法大学丨含课件,//www.bilibili.com/video/BV1Ai4y177W6?from=search,946,0,2020/10/21,小白在学习呢
【课程】数字信号处理（完结）,//www.bilibili.com/video/BV1ii4y1t7Au?from=search,4162,10,2020/4/25,现代通信技术研究室
运筹学-11-非标准形式的指派问题匈牙利解法(一)最大化问题,//www.bilibili.com/video/BV1EK411p7qV?from=search,3751,4,2020/6/2,怡乐小屋的欢乐留言板
2020导游资格考试政策与法律法规 第七讲,//www.bilibili.com/video/BV1eK411L7Xe?from=search,3821,62,2020/4/12,导游糖僧课
【环境化学】南开大学丨含课件,//www.bilibili.com/video/BV1PV411y73M?from=search,1262,6,2020/10/17,小白在学习呢
【中国古代史】武汉大学丨含课件,//www.bilibili.com/video/BV1ZV411U7Pv?from=search,1709,0,2020/8/27,小白在学习呢
【机床数控技术】南京航空航天大学丨含课件,//www.bilibili.com/video/BV1cZ4y157i2?from=search,1044,2,2020/11/21,小白在学习呢
【建筑结构抗震】同济大学丨含课件,//www.bilibili.com/video/BV1wZ4y157jA?from=search,977,1,2020/11/21,小白在学习呢
【大学信息技术基础】湖南大学丨含课件,//www.bilibili.com/video/BV1BZ4y1V7sh?from=search,1238,3,2020/11/6,小白在学习呢
【电工电子技术】青岛大学丨含课件,//www.bilibili.com/video/BV1rA411j7tv?from=search,1121,0,2020/11/7,小白在学习呢
【误差理论与测量平差基础】武汉大学丨含课件,//www.bilibili.com/video/BV1cf4y1q7Nk?from=search,1282,1,2020/11/6,小白在学习呢
【建筑工程计量与计价】福建工程学院丨含课件,//www.bilibili.com/video/BV1Tf4y1q7Je?from=search,1206,0,2020/11/4,小白在学习呢
【审计学】中南财经政法大学丨含课件,//www.bilibili.com/video/BV1cf4y1z7qa?from=search,1058,0,2020/10/27,小白在学习呢
【民法学】中南财经政法大学丨含课件,//www.bilibili.com/video/BV1Df4y1B7x8?from=search,1009,1,2020/10/27,小白在学习呢
变分原理与有限元,//www.bilibili.com/video/BV1zf4y1277E?from=search,2891,1,2020/5/27,callm_
【运筹学】整数线性规划(割平面法)讲解（附例题）,//www.bilibili.com/video/BV1if4y1U75z?from=search,5381,6,2020/4/7,皇族丶夏沫凉城
【高等代数】《下篇》   上岸学长强烈推荐，数学专业考研基础篇。,//www.bilibili.com/video/BV1Ye411s7Xf?from=search,4360,0,2020/4/29,羽翔祥子
【采油工程】中国石油大学丨含课件,//www.bilibili.com/video/BV1Wa411A7a7?from=search,1204,2,2020/10/26,小白在学习呢
【专业的秘密】人力资源管理是学什么的 ? 毕业以后工作是什么 ？ 西北大学人力资源管理专业介绍,//www.bilibili.com/video/BV1AE41137aS?from=search,5771,1,2020/3/15,吸水茶树菇
【专业的秘密】生物技术是学什么的 ? 毕业以后工作是什么 ？ 西北大学生物技术专业介绍,//www.bilibili.com/video/BV1AE41137XX?from=search,6449,2,2020/3/15,吸水茶树菇
徐扬生校长2020.2.16直播录像：谈谈大学生活,//www.bilibili.com/video/BV1h7411n7JN?from=search,4695,12,2020/2/16,香港中文大学深圳
计算结构力学（有限元原理）-浙江大学- 陈水福,//www.bilibili.com/video/BV1oJ411p7Pn?from=search,5135,1,2020/1/1,土木工程课程搬运工
【文铮老师讲设计】【UE4】《虚幻引擎设计》大学专业系列课程_第一堂课：基础入门（共10小节）,//www.bilibili.com/video/BV1SJ411C7e4?from=search,3274,3,2019/12/13,文铮老师
【英文课程注解】语言学概论 # 蓝纯 # 北京外国语大学,//www.bilibili.com/video/BV1rE411973g?from=search,5041,2,2019/9/28,串串英语
古代汉语 董志翘,//www.bilibili.com/video/BV1VJ411M718?from=search,5110,17,2019/9/23,BLGX
中国药科大学 天然药物化学 孔令义 61讲,//www.bilibili.com/video/BV1E4411R7WM?from=search,7629,3,2019/8/23,啊呃没有昵称
讲座-英汉视译-北京外国语大学,//www.bilibili.com/video/BV1J441197Fj?from=search,5288,5,2019/8/21,岳亭川
课堂-高级英汉汉英口译《30》詹成,//www.bilibili.com/video/BV1q4411d7iE?from=search,4862,8,2019/8/21,岳亭川
中国地理 北京师范大学,//www.bilibili.com/video/BV1dt411j7un?from=search,4987,12,2019/7/26,BLGX
线性代数 李尚志 中国科学技术大学,//www.bilibili.com/video/BV1Gt411E7Kx?from=search,6342,6,2019/7/24,DoraYorke
【中国地质大学】岩浆岩岩石学 ——主讲：马昌前老师,//www.bilibili.com/video/BV1Q4411E7YR?from=search,6559,11,2019/5/14,點點滴滴Super
【考研必备】【材料力学】-大连理工大学-王博（全）,//www.bilibili.com/video/BV1X4411Y7pm?from=search,9118,14,2019/5/11,_北冥有鱼_
大学先修课（适合高三暑假，进入大学前的小台阶）浙江大学《C语言程序设计CAP》,//www.bilibili.com/video/BV1G4411v7rc?from=search,5817,7,2019/5/8,愚甘杂货铺
无机化学 宋天佑全集 59-118,//www.bilibili.com/video/BV1sb411j71f?from=search,7857,5,2019/4/15,大鱼--DAYU
语言学概论（自考汉语言文学 本科）（00541）前六章 视频,//www.bilibili.com/video/BV1cb411H7Bp?from=search,7749,3,2019/3/13,逆向英语
【模电】模拟电子技术基础【一】,//www.bilibili.com/video/BV1Nb411B7dh?from=search,9501,63,2019/3/2,干脆的非洲鼓
【概率论与数理统计及其应用】紫燕老师 课后知识点、考研基础考点复习 更新至7.3-1 （大学本科数学，浙大第二版）,//www.bilibili.com/video/BV1pW411u7Pu?from=search,1.1万,5,2018/3/30,紫燕老师
【哲学基础】介绍+书籍推荐+哲学与哲学史,//www.bilibili.com/video/BV1Hx41127WG?from=search,1.3万,166,2017/2/14,钱金铎
晶体结构基础,//www.bilibili.com/video/BV1us411Y7wm?from=search,1.7万,44,2017/1/2,喏丶彽调
《无机化学（大连理工辛剑）》8：原子结构,//www.bilibili.com/video/BV1Rs411r7Tf?from=search,2.0万,333,2016/8/17,刀城言耶
【我居然上B站学技术】中科大编译原理和技术 01-50 完结 4月22日简介更新！,//www.bilibili.com/video/BV1Zs411Q7zJ?from=search,1.7万,478,2016/3/21,小鸭子不会叫
【金融投资学】山东大学丨含课件,//www.bilibili.com/video/BV1dp4y167vb?from=search,591,0,2020/11/12,小白在学习呢
【食品化学与分析】华中农业大学丨含课件,//www.bilibili.com/video/BV1Up4y167cL?from=search,697,1,2020/11/14,小白在学习呢
【微生物发酵工程】南开大学丨含课件,//www.bilibili.com/video/BV1np4y1k738?from=search,1004,0,2020/10/20,小白在学习呢
【编译原理】国防科技大学丨含课件,//www.bilibili.com/video/BV1Jp4y1i7PB?from=search,1361,2,2020/8/26,小白在学习呢
【李永乐】疫情期间的几点建议,//www.bilibili.com/video/BV17p4y197f1?from=search,3635,1,2020/4/28,李永乐考研团队
陈强-计量经济学及Stata应用-第6章-大样本OLS（完整视频在Peixun.net与网易云课堂）,//www.bilibili.com/video/BV1mp4y1X7qc?from=search,3296,2,2020/4/26,爱计量
【工程施工组织与管理】同济大学丨含课件,//www.bilibili.com/video/BV1kK4y1Z79B?from=search,569,3,2020/11/21,小白在学习呢
【混凝土结构与砌体结构】武汉大学丨含课件,//www.bilibili.com/video/BV1oT4y1F77m?from=search,812,1,2020/11/4,小白在学习呢
【高等代数】吉林大学丨含课件,//www.bilibili.com/video/BV1KT4y1w7e2?from=search,1220,2,2020/10/14,小白在学习呢
【公共经济学】西安交通大学丨含课件,//www.bilibili.com/video/BV1XT4y1c7CX?from=search,1109,0,2020/10/8,小白在学习呢
《宏观经济学》第一章 宏观经济的基本指标及其衡量 第一节 什么是宏观经济学,//www.bilibili.com/video/BV1UT4y157gW?from=search,1972,3,2020/8/12,经管老邢
陈强-计量经济学及Stata应用-第15章-如何做实证研究（完整视频在Peixun.net与网易云课堂）,//www.bilibili.com/video/BV1aT4y1g79h?from=search,3125,0,2020/4/28,爱计量
自动控制原理（西安交通大学）,//www.bilibili.com/video/BV1DK4y1C71L?from=search,3682,4,2020/4/5,mi忽然之间
【工程项目管理】同济大学丨含课件,//www.bilibili.com/video/BV1154y1z7bw?from=search,669,1,2020/11/20,小白在学习呢
【市场营销学】中南财经政法大学丨含课件,//www.bilibili.com/video/BV1u54y1r771?from=search,1045,0,2020/10/27,小白在学习呢
《发展心理学》林崇德教授（北京师范大学）,//www.bilibili.com/video/BV1u54y1C7ek?from=search,1511,0,2020/10/17,gcyqsss
【国际金融】南开大学丨含课件,//www.bilibili.com/video/BV1g54y1C7AX?from=search,1064,5,2020/10/10,小白在学习呢
【工程制图基础】国防科技大学丨含课件,//www.bilibili.com/video/BV1R54y1e7L3?from=search,1455,3,2020/8/26,小白在学习呢
运筹学-21-2-对策论-矩阵对策的求解,//www.bilibili.com/video/BV1m54y1D7R7?from=search,2737,6,2020/5/27,雨阳老师
【国际私法】武汉大学丨含课件,//www.bilibili.com/video/BV1q54y1U7r8?from=search,1328,0,2020/8/25,小白在学习呢
常微分方程课程---5.1 存在唯一性定理,//www.bilibili.com/video/BV1Wg4y1i7wM?from=search,2642,13,2020/5/25,王飞hahaha
语言学概要（1）导言,//www.bilibili.com/video/BV1eg4y187A7?from=search,2386,0,2020/4/7,咖喱老师
【复旦博学堂】第三期 高晞教授：处疫之道：历史上的疫情与应对,//www.bilibili.com/video/BV1ng4y187Zg?from=search,3480,6,2020/4/6,复旦大学
【森林生态学】西北农林科技大学丨含课件,//www.bilibili.com/video/BV1jy4y167Kd?from=search,949,1,2020/11/14,小白在学习呢
《统计学原理》第六章第三节 平均指数（2）,//www.bilibili.com/video/BV11C4y1H76k?from=search,2503,5,2020/5/18,胡桃荚果
【音乐美学基本问题】中央音乐学院丨含课件,//www.bilibili.com/video/BV1Xr4y1c7mT?from=search,763,0,2020/10/21,小白在学习呢
【政治经济学】西南财经大学丨含课件,//www.bilibili.com/video/BV1pk4y117n3?from=search,1401,1,2020/9/22,小白在学习呢
【现代中国文学】南开大学丨含课件,//www.bilibili.com/video/BV1bk4y127Gz?from=search,1263,0,2020/8/30,小白在学习呢
运筹学-21-1-对策论-矩阵对策的性质,//www.bilibili.com/video/BV1zk4y167mj?from=search,3112,10,2020/5/27,雨阳老师
高分子材料成型加工,//www.bilibili.com/video/BV1bX4y157op?from=search,77,0,2021/2/15,Gauthier不是枸杞
【现代机械工程图学】上海交通大学丨含课件,//www.bilibili.com/video/BV1ND4y1R7pW?from=search,844,1,2020/11/6,小白在学习呢
【工程水文学】河海大学丨含课件,//www.bilibili.com/video/BV1wD4y1R74J?from=search,814,0,2020/11/11,小白在学习呢
【刑事诉讼法】西南政法大学丨含课件,//www.bilibili.com/video/BV1gD4y197Kd?from=search,933,0,2020/10/21,小白在学习呢
【水文统计】河海大学丨含课件,//www.bilibili.com/video/BV1ND4y1m7hy?from=search,1247,1,2020/8/30,小白在学习呢
【郝斌】-数据结构入门-P35~P44无电音版,//www.bilibili.com/video/BV1oQ4y1A7oX?from=search,1374,43,2020/5/31,像河与海ywr
《统计学原理》第六章第三节 平均指数（1）,//www.bilibili.com/video/BV1AQ4y1K786?from=search,3282,25,2020/5/18,胡桃荚果
统计分析与R语言(18)-聚类分析,//www.bilibili.com/video/BV1BQ4y1N7py?from=search,1969,32,2020/5/7,asia1987
【大学计算机基础】同济大学丨含课件,//www.bilibili.com/video/BV1Da4y1p7Vx?from=search,770,2,2020/11/20,小白在学习呢
【供应链与物流管理】东南大学丨含课件,//www.bilibili.com/video/BV1za4y1s7DP?from=search,767,0,2020/11/11,小白在学习呢
【宏观经济学】第十五章 第4 5 6 节总需求总供给模型,//www.bilibili.com/video/BV1Ba4y1h78f?from=search,2181,3,2020/7/12,锐宝爱学习
北京理工大学 l 管理运筹学（全·90课）,//www.bilibili.com/video/BV1mt4y127vg?from=search,2296,2,2020/4/26,创可贴BandAid
【财政学】浙江财经大学丨含课件,//www.bilibili.com/video/BV1Az4y1o768?from=search,1057,1,2020/10/14,小白在学习呢
【水土保持学】福建农林大学丨含课件,//www.bilibili.com/video/BV1ri4y1L7NN?from=search,950,1,2020/11/21,小白在学习呢
【财务管理】西南交通大学丨含课件,//www.bilibili.com/video/BV1gi4y1771K?from=search,1142,1,2020/10/26,小白在学习呢
【政治经济学】南开大学丨含课件,//www.bilibili.com/video/BV1ci4y177uh?from=search,879,1,2020/10/21,小白在学习呢
【微波技术】哈尔滨工程大学丨含课件,//www.bilibili.com/video/BV1di4y177JV?from=search,1415,7,2020/9/22,小白在学习呢
【生物学教学论】北京师范大学丨含课件,//www.bilibili.com/video/BV12i4y1M7qs?from=search,1208,0,2020/8/30,小白在学习呢
【班级管理】华东师范大学丨含课件,//www.bilibili.com/video/BV1TK411V7h7?from=search,647,1,2020/11/20,小白在学习呢
【大学计算机基础】北京交通大学丨含课件,//www.bilibili.com/video/BV1yK411A7oR?from=search,893,3,2020/10/27,小白在学习呢
【纺织材料学】武汉纺织大学丨含课件,//www.bilibili.com/video/BV1hK411A7YQ?from=search,664,1,2020/10/27,小白在学习呢
【模拟电子线路基础】西安电子科技大学丨含课件,//www.bilibili.com/video/BV1pK411P77D?from=search,896,0,2020/9/24,小白在学习呢
2020导游资格考试政策与法律法规 第九讲,//www.bilibili.com/video/BV1dK411L7kb?from=search,3183,24,2020/4/12,导游糖僧课
【植物学】南京农业大学丨含课件,//www.bilibili.com/video/BV1B5411V748?from=search,648,0,2020/11/17,小白在学习呢
【会计学】上海财经大学丨含课件,//www.bilibili.com/video/BV1y5411V7GN?from=search,643,1,2020/11/20,小白在学习呢
【中国古代史】安徽师范大学丨含课件,//www.bilibili.com/video/BV1V541177yF?from=search,728,1,2020/10/13,小白在学习呢
【机械工程测试技术】西安交通大学丨含课件,//www.bilibili.com/video/BV175411j7Pf?from=search,1296,1,2020/10/8,小白在学习呢
语言学概要（5）语音学,//www.bilibili.com/video/BV1K5411t7wD?from=search,3224,4,2020/4/11,咖喱老师
【电子工程】微弱信号检测，相敏检波、锁相放大、数字中频之间的联系,//www.bilibili.com/video/BV1o54116728?from=search,2906,2,2020/4/1,ddomax
【现代自然地理学】南京师范大学丨含课件,//www.bilibili.com/video/BV1MV411a7qV?from=search,691,0,2020/11/16,小白在学习呢
【市场营销】华东师范大学工商管理学院（孙厚琴副教授）,//www.bilibili.com/video/BV1NV411a71G?from=search,776,0,2020/11/6,gcyqsss
【兽医微生物学】南京农业大学丨含课件,//www.bilibili.com/video/BV1bV411y7ky?from=search,901,0,2020/10/22,小白在学习呢
北京林业大学 于晓南 北京植物园实习（部分）,//www.bilibili.com/video/BV1rV411B7kk?from=search,1177,3,2020/7/17,晓南老师
西方语言学简史（1）导言,//www.bilibili.com/video/BV1aZ4y1x78W?from=search,2348,6,2020/4/7,咖喱老师
【园林树木学】华中农业大学丨含课件,//www.bilibili.com/video/BV1JA411E74n?from=search,704,1,2020/10/26,小白在学习呢
陈强-计量经济学及Stata应用-第8章-自相关（完整视频在Peixun.net与网易云课堂）,//www.bilibili.com/video/BV1PA411879L?from=search,3165,0,2020/4/28,爱计量
语言学概要（6）音系学,//www.bilibili.com/video/BV1LA411b7ES?from=search,2631,7,2020/4/11,咖喱老师
【市场营销】南开大学丨含课件,//www.bilibili.com/video/BV1df4y1B7sd?from=search,1139,1,2020/10/20,小白在学习呢
【地貌学及第四纪地质学】中国地质大学丨含课件,//www.bilibili.com/video/BV1Cf4y1B75f?from=search,1095,4,2020/10/27,小白在学习呢
【中学生心理辅导】华中师范大学丨含课件,//www.bilibili.com/video/BV1cv411b7ni?from=search,522,0,2020/11/23,小白在学习呢
【高分子物理】华南理工大学丨含课件,//www.bilibili.com/video/BV13v411174U?from=search,1499,1,2020/8/29,小白在学习呢
常微分方程课程---5.2 线性微分方程组的一般理论,//www.bilibili.com/video/BV1Xv411z7CL?from=search,2571,10,2020/5/30,王飞hahaha
陈强-计量经济学及Stata应用-第10章-工具变量法（完整视频在Peixun.net与网易云课堂）,//www.bilibili.com/video/BV1fe411s7Gk?from=search,3723,1,2020/4/27,爱计量
【中医文献学概论】山东中医药大学丨含课件,//www.bilibili.com/video/BV1ja411F7Tc?from=search,669,1,2020/11/23,小白在学习呢
【政治经济学】山东大学丨含课件,//www.bilibili.com/video/BV1La411w7LS?from=search,553,0,2020/11/17,小白在学习呢
【车辆工程】西南交通大学丨含课件,//www.bilibili.com/video/BV1ya411A7kk?from=search,750,0,2020/10/26,小白在学习呢
【投资学】中南财经政法大学丨含课件,//www.bilibili.com/video/BV1Ua411A7t9?from=search,771,0,2020/10/27,小白在学习呢
控制工程基础 SMU机械系 已更完所有知识点和作业,//www.bilibili.com/video/BV1SE411P7mG?from=search,2407,37,2020/3/19,小小小飞飞龙
【电路分析】第4、5、6节：线性电路分析（节点电压&amp;网孔电流法、网络矩阵分析方法）,//www.bilibili.com/video/BV1P7411f7vq?from=search,3034,15,2020/3/16,ddomax
【微观经济学】第四章 长期生产函数,//www.bilibili.com/video/BV11E411V7RL?from=search,2799,7,2020/3/13,锐宝爱学习
【电路分析】第3节：等效电源（戴维南定理和诺顿定理）,//www.bilibili.com/video/BV1tE411779s?from=search,3337,7,2020/3/3,ddomax
经管学院张劲帆教授漫谈经济学|2020.2.21直播录像,//www.bilibili.com/video/BV1M7411c7we?from=search,3600,26,2020/2/22,香港中文大学深圳
同济大学朱慈勉教授 结构力学,//www.bilibili.com/video/BV1E741177yg?from=search,3722,11,2020/2/18,桥梁攻城狮
《统计学原理》第一章第一节：统计与统计学,//www.bilibili.com/video/BV1y7411E7wQ?from=search,3810,9,2020/2/17,胡桃荚果
【英音发音教程｜英文字幕】帅哥主持人教你学发音，颜值犯规啦！Tim&#39;s Pronunciation Workshop,//www.bilibili.com/video/BV137411E7bY?from=search,2601,18,2020/2/16,小乔开飞机
title,url,watchnum,dm,uptime,upname
西安交通大学 电力系统分析 稳态（全64讲）,//www.bilibili.com/video/BV1bJ411R75n?from=search,4268,3,2019/11/25,拟像化的伊里奇
西安交通大学 - 计算机操作系统,//www.bilibili.com/video/BV1eJ411375U?from=search,5703,13,2019/9/19,__rec
C语言项目教程：C语言打造—银行ATM存取款系统，大学基础课程设计项目，小心少学分！,//www.bilibili.com/video/BV184411q72i?from=search,4730,1,2019/8/29,C语言编程爱好者
中国传媒大学 广告学概论 丁俊杰 27讲,//www.bilibili.com/video/BV1z4411R7Sz?from=search,5609,8,2019/8/20,啊呃没有昵称
实变函数 张祥 上海交通大学,//www.bilibili.com/video/BV1ut411P7RX?from=search,5785,19,2019/7/27,DoraYorke
西安电子科技大学信息论基础讲解（上）,//www.bilibili.com/video/BV1tx411d7Rc?from=search,5745,12,2019/6/27,swc010
北京航空航天大学《大学通用俄语》（1） 武晓霞、葛焱磊、王蓉,//www.bilibili.com/video/BV1s4411j7qy?from=search,5825,6,2019/5/20,全麦面包的日常
【AT&amp;T风格汇编语言】2019天津大学智算学部汇编语言程序设计-李罡,//www.bilibili.com/video/BV1Pb411L73i?from=search,5674,58,2019/4/18,北洋园某失智海厨
吉林大学 高等数学同济第六版下册81-128讲,//www.bilibili.com/video/BV1Hb411Y7uc?from=search,7268,3,2019/2/20,0梦魂0
华东师范大学：学习心理学,//www.bilibili.com/video/BV1nW411U768?from=search,5050,17,2018/10/3,秒爱瞬息
核辐射物理及探测学    网课版    原子核物理部分,//www.bilibili.com/video/BV1Gs411E7wZ?from=search,1.0万,57,2018/7/18,在水Li
两小时基础会计突击视频——会计是什么,//www.bilibili.com/video/BV1WW411A7So?from=search,1.2万,16,2018/6/5,大学解忧室
清华大学结构可靠性设计 39讲,//www.bilibili.com/video/BV1GW411F7m5?from=search,8113,7,2018/5/11,绝望中年人得支棱起来
分子结构和共价键理论,//www.bilibili.com/video/BV1us411Y7wa?from=search,1.5万,76,2017/1/2,喏丶彽调
微机原理与接口技术,//www.bilibili.com/video/BV1Js411r7CV?from=search,1.6万,33,2016/9/11,星云寮的咸鱼a
《无机化学（大连理工辛剑）》11：配位化合物,//www.bilibili.com/video/BV1os411r7Ai?from=search,1.4万,146,2016/8/17,刀城言耶
《无机化学（大连理工辛剑）》9：分子结构,//www.bilibili.com/video/BV1os411r7K6?from=search,1.5万,321,2016/8/17,刀城言耶
《无机化学（大连理工辛剑）》5：酸碱平衡,//www.bilibili.com/video/BV1Xs411r7dJ?from=search,1.5万,247,2016/8/17,刀城言耶
【电气工程基础】华中科技大学丨含课件,//www.bilibili.com/video/BV1dp4y1k7JK?from=search,672,1,2020/11/7,小白在学习呢
【工程热力学】西安交通大学丨含课件,//www.bilibili.com/video/BV1xp4y1Y7vy?from=search,802,4,2020/10/8,小白在学习呢
stata入门——webuse报错,//www.bilibili.com/video/BV16p4y1v7Aj?from=search,1437,1,2020/8/19,silencedream
华中科技大学信号与系统（陈宇老师主讲，疫情期间网课版）,//www.bilibili.com/video/BV17p4y1Q7C9?from=search,1191,17,2020/5/17,白沙梓
【微积分】第14话 曲线积分,//www.bilibili.com/video/BV1zp4y197GJ?from=search,1409,11,2020/5/11,来学习吧喵
陈强-计量经济学及Stata应用-第13章-平稳时间序列（完整视频在Peixun.net与网易云课堂）,//www.bilibili.com/video/BV19p4y1X71M?from=search,2379,0,2020/4/28,爱计量
课时四集成运算放大器及放大电路,//www.bilibili.com/video/BV1XT4y1K7Ns?from=search,354,0,2020/12/24,你的头发乱了噢S
【外国文学史】暨南大学丨含课件,//www.bilibili.com/video/BV1yK4y1f7fF?from=search,486,2,2020/11/23,小白在学习呢
【水质工程学】哈尔滨工业大学丨含课件,//www.bilibili.com/video/BV1NT4y1c7WF?from=search,609,0,2020/11/5,小白在学习呢
【食品加工与保藏原理】华南理工大学丨含课件,//www.bilibili.com/video/BV1vT4y1F75i?from=search,626,1,2020/10/20,小白在学习呢
【工程计价学】天津理工大学丨含课件,//www.bilibili.com/video/BV1xT4y1F7pk?from=search,505,0,2020/10/27,小白在学习呢
【电力工程】河海大学丨含课件,//www.bilibili.com/video/BV1yT4y1L7h3?from=search,1277,1,2020/8/29,小白在学习呢
【精密机械设计】武汉大学丨含课件,//www.bilibili.com/video/BV1tK4y1j7mu?from=search,612,1,2020/11/12,小白在学习呢
【书写与书法】首都师范大学丨含课件,//www.bilibili.com/video/BV1JK4y1j7hz?from=search,300,0,2020/11/21,小白在学习呢
【高聚物的结构与性能】中国科学技术大学丨含课件,//www.bilibili.com/video/BV14K4y1E7e7?from=search,530,0,2020/11/3,小白在学习呢
【计算物理基础】北京师范大学丨含课件,//www.bilibili.com/video/BV1sK4y1e779?from=search,775,6,2020/8/29,小白在学习呢
【高职高专生理学】五、呼吸生理--肺通气(动力),//www.bilibili.com/video/BV1pK4y1k7GJ?from=search,1810,18,2020/4/21,和和有铭DL
